"Iona, Shield of Emeria",$5.99,Zendikar,NM/M
Journey to Nowhere,$3.99,Zendikar (Foil),NM/M
Downdraft,$0.25,Weatherlight,NM/M
Quest for the Goblin Lord,$0.25,Worldwake,NM/M
Ior Ruin Expedition,$0.15,Zendikar,NM/M
Jwar Isle Refuge,$1.49,Zendikar (Foil),NM/M
Duskrider Falcon,$0.15,Weatherlight,NM/M
Quest for the Nihil Stone,$0.75,Worldwake,NM/M
Island (#234) (Extended Art),$0.39,Zendikar,NM/M
Quest for the Nihil Stone,$2.99,Worldwake (Foil),NM/M
Kabira Crossroads,$0.99,Zendikar (Foil),NM/M
Dwarven Berserker,$0.15,Weatherlight,NM/M
Quest for Ula's Temple,$0.49,Worldwake,NM/M
Island (#234a) (Regular Art),$0.49,Zendikar,NM/M
Quest for Ula's Temple,$1.99,Worldwake (Foil),NM/M
Kabira Evangel,$1.99,Zendikar (Foil),NM/M
Dwarven Thaumaturgist,$0.49,Weatherlight,NM/M
Quicksand,$0.15,Worldwake,NM/M
Island (#235) (Extended Art),$0.39,Zendikar,NM/M
Quicksand,$0.25,Worldwake (Foil),NM/M
"Kalitas, Bloodchief of Ghet",$4.99,Zendikar (Foil),NM/M
Empyrial Armor,$0.25,Weatherlight,NM/M
Raging Ravine,$2.99,Worldwake,NM/M
Island (#235a) (Regular Art),$0.49,Zendikar,NM/M
Raging Ravine,$6.99,Worldwake (Foil),NM/M
Kazandu Blademaster,$1.99,Zendikar (Foil),NM/M
Ertai's Familiar,$0.49,Weatherlight,NM/M
Razor Boomerang,$0.25,Worldwake,NM/M
Island (#236) (Extended Art),$0.49,Zendikar,NM/M
Razor Boomerang,$0.49,Worldwake (Foil),NM/M
Kazandu Refuge,$1.49,Zendikar (Foil),NM/M
Fallow Wurm,$0.25,Weatherlight,NM/M
Refraction Trap,$0.25,Worldwake,NM/M
Island (#236a) (Regular Art),$0.49,Zendikar,NM/M
Refraction Trap,$0.99,Worldwake (Foil),NM/M
Kazuul Warlord,$1.99,Zendikar (Foil),NM/M
Familiar Ground,$0.25,Weatherlight,NM/M
Rest for the Weary,$0.15,Worldwake,NM/M
Island (#237) (Extended Art),$0.39,Zendikar,NM/M
Rest for the Weary,$0.49,Worldwake (Foil),NM/M
Khalni Gem,$0.99,Zendikar (Foil),NM/M
Fatal Blow,$0.25,Weatherlight,NM/M
Ricochet Trap,$0.25,Worldwake,NM/M
Island (#237a) (Regular Art),$0.49,Zendikar,NM/M
Ricochet Trap,$0.99,Worldwake (Foil),NM/M
Khalni Heart Expedition,$2.49,Zendikar (Foil),NM/M
Fervor,$0.99,Weatherlight,NM/M
Roiling Terrain,$0.15,Worldwake,NM/M
Joraga Bard,$0.15,Zendikar,NM/M
Roiling Terrain,$0.25,Worldwake (Foil),NM/M
Kor Aeronaut,$0.49,Zendikar (Foil),NM/M
Festering Evil,$0.25,Weatherlight,NM/M
Ruin Ghost,$0.25,Worldwake,NM/M
Journey to Nowhere,$0.99,Zendikar,NM/M
Ruin Ghost,$0.49,Worldwake (Foil),NM/M
Kor Cartographer,$0.49,Zendikar (Foil),NM/M
Fire Whip,$0.15,Weatherlight,NM/M
Rumbling Aftershocks,$0.25,Worldwake,NM/M
Rumbling Aftershocks,$0.49,Worldwake (Foil),NM/M
Kor Duelist,$0.99,Zendikar (Foil),NM/M
Firestorm,$7.99,Weatherlight,NM/M
Ruthless Cullblade,$0.15,Worldwake,NM/M
Kor Hookmaster,$0.49,Zendikar (Foil),NM/M
Ruthless Cullblade,$0.49,Worldwake (Foil),NM/M
Journey to Nowhere,$0.89,Zendikar,SP
Scrib Nibblers,$0.25,Worldwake,NM/M
Fit of Rage,$0.15,Weatherlight,NM/M
Kor Outfitter,$1.99,Zendikar (Foil),NM/M
Scrib Nibblers,$0.49,Worldwake (Foil),NM/M
Jwar Isle Refuge,$0.49,Zendikar,NM/M
Searing Blaze,$0.25,Worldwake,NM/M
Fledgling Djinn,$0.15,Weatherlight,NM/M
Kor Sanctifiers,$1.49,Zendikar (Foil),NM/M
Searing Blaze,$1.99,Worldwake (Foil),NM/M
Kabira Crossroads,$0.25,Zendikar,NM/M
Seer's Sundial,$0.49,Worldwake,NM/M
Flux,$0.15,Weatherlight,NM/M
Kor Skyfisher,$1.49,Zendikar (Foil),NM/M
Seer's Sundial,$1.99,Worldwake (Foil),NM/M
Kabira Evangel,$0.99,Zendikar,NM/M
Fog Elemental,$0.15,Weatherlight,NM/M
Sejiri Merfolk,$0.25,Worldwake,NM/M
Kraken Hatchling,$0.49,Zendikar (Foil),NM/M
Sejiri Merfolk,$0.75,Worldwake (Foil),NM/M
"Kalitas, Bloodchief of Ghet",$1.99,Zendikar,NM/M
Foriysian Brigade,$0.25,Weatherlight,NM/M
Sejiri Steppe,$0.15,Worldwake,NM/M
Landbind Ritual,$0.49,Zendikar (Foil),NM/M
Sejiri Steppe,$0.99,Worldwake (Foil),NM/M
Kazandu Blademaster,$0.49,Zendikar,NM/M
Fungus Elemental,$0.49,Weatherlight,NM/M
Selective Memory,$0.49,Worldwake,NM/M
Lavaball Trap,$1.99,Zendikar (Foil),NM/M
Selective Memory,$1.99,Worldwake (Foil),NM/M
Kazandu Refuge,$0.49,Zendikar,NM/M
Gaea's Blessing,$0.99,Weatherlight,NM/M
Shoreline Salvager,$0.25,Worldwake,NM/M
Lethargy Trap,$0.25,Zendikar (Foil),NM/M
Shoreline Salvager,$0.49,Worldwake (Foil),NM/M
Kazuul Warlord,$0.49,Zendikar,NM/M
Gallowbraid,$0.49,Weatherlight,NM/M
Skitter of Lizards,$0.15,Worldwake,NM/M
Living Tsunami,$0.49,Zendikar (Foil),NM/M
Skitter of Lizards,$0.25,Worldwake (Foil),NM/M
Khalni Gem,$0.25,Zendikar,NM/M
Gemstone Mine,$4.99,Weatherlight,NM/M
Slavering Nulls,$0.25,Worldwake,NM/M
"Lorthos, the Tidemaker",$2.99,Zendikar (Foil),NM/M
Slavering Nulls,$0.49,Worldwake (Foil),NM/M
Khalni Heart Expedition,$0.49,Zendikar,NM/M
Gerrard's Wisdom,$0.25,Weatherlight,NM/M
Slingbow Trap,$0.25,Worldwake,NM/M
Lotus Cobra,$29.99,Zendikar (Foil),NM/M
Slingbow Trap,$0.49,Worldwake (Foil),NM/M
Kor Aeronaut,$0.25,Zendikar,NM/M
Goblin Bomb,$2.99,Weatherlight,NM/M
Smoldering Spires,$0.15,Worldwake,NM/M
Lullmage Mentor,$1.99,Zendikar (Foil),NM/M
Smoldering Spires,$0.49,Worldwake (Foil),NM/M
Goblin Grenadiers,$0.49,Weatherlight,NM/M
Kor Cartographer,$0.15,Zendikar,NM/M
Smother,$0.25,Worldwake,NM/M
Luminarch Ascension,$4.99,Zendikar (Foil),NM/M
Smother,$0.99,Worldwake (Foil),NM/M
Goblin Vandal,$0.15,Weatherlight,NM/M
Kor Duelist,$0.25,Zendikar,NM/M
Snapping Creeper,$0.15,Worldwake,NM/M
Magma Rift,$0.25,Zendikar (Foil),NM/M
Snapping Creeper,$0.25,Worldwake (Foil),NM/M
Guided Strike,$0.15,Weatherlight,NM/M
Kor Hookmaster,$0.15,Zendikar,NM/M
Spell Contortion,$0.25,Worldwake,NM/M
"Magosi, the Waterveil",$1.99,Zendikar (Foil),NM/M
Spell Contortion,$0.49,Worldwake (Foil),NM/M
Harvest Wurm,$0.25,Weatherlight,NM/M
Kor Outfitter,$0.25,Zendikar,NM/M
Stirring Wildwood,$1.49,Worldwake,NM/M
Makindi Shieldmate,$0.25,Zendikar (Foil),NM/M
Stirring Wildwood,$4.99,Worldwake (Foil),NM/M
Haunting Misery,$0.15,Weatherlight,NM/M
Kor Sanctifiers,$0.25,Zendikar,NM/M
Stone Idol Trap,$0.49,Worldwake,NM/M
Malakir Bloodwitch,$1.99,Zendikar (Foil),NM/M
Stone Idol Trap,$1.99,Worldwake (Foil),NM/M
Heart of Bogardan,$0.49,Weatherlight,NM/M
Kor Skyfisher,$0.25,Zendikar,NM/M
Stoneforge Mystic,$24.99,Worldwake,NM/M
Mark of Mutiny,$2.99,Zendikar (Foil),NM/M
Stoneforge Mystic,$39.99,Worldwake (Foil),NM/M
Heat Stroke,$0.49,Weatherlight,NM/M
Kraken Hatchling,$0.15,Zendikar,NM/M
Strength of the Tajuru,$0.49,Worldwake,NM/M
Marsh Casualties,$0.99,Zendikar (Foil),NM/M
Strength of the Tajuru,$1.99,Worldwake (Foil),NM/M
Heavy Ballista,$0.15,Weatherlight,NM/M
Landbind Ritual,$0.25,Zendikar,NM/M
Marsh Flats,$29.99,Zendikar (Foil),NM/M
Summit Apes,$0.49,Worldwake (Foil),NM/M
Hidden Horror,$0.25,Weatherlight,NM/M
Lavaball Trap,$0.49,Zendikar,NM/M
Merfolk Seastalkers,$0.49,Zendikar (Foil),NM/M
Summit Apes,$0.25,Worldwake,NM/M
Surrakar Banisher,$0.25,Worldwake (Foil),NM/M
Lethargy Trap,$0.15,Zendikar,NM/M
Merfolk Wayfinder,$0.49,Zendikar (Foil),NM/M
Surrakar Banisher,$0.15,Worldwake,NM/M
Talus Paladin,$1.99,Worldwake (Foil),NM/M
Living Tsunami,$0.25,Zendikar,NM/M
Hurloon Shaman,$0.25,Weatherlight,NM/M
Mind Sludge,$1.49,Zendikar (Foil),NM/M
Talus Paladin,$0.99,Worldwake,NM/M
Tectonic Edge,$9.99,Worldwake (Foil),NM/M
"Lorthos, the Tidemaker",$1.49,Zendikar,NM/M
Infernal Tribute,$0.99,Weatherlight,NM/M
Mindbreak Trap,$7.99,Zendikar (Foil),NM/M
Tectonic Edge,$2.99,Worldwake,NM/M
Terastodon,$3.99,Worldwake (Foil),NM/M
Lotus Cobra,$14.99,Zendikar,NM/M
Inner Sanctum,$0.49,Weatherlight,NM/M
Mindless Null,$0.25,Zendikar (Foil),NM/M
Terastodon,$0.99,Worldwake,NM/M
Terra Eternal,$1.99,Worldwake (Foil),NM/M
Jabari's Banner,$0.25,Weatherlight,NM/M
Lullmage Mentor,$0.49,Zendikar,NM/M
Mire Blight,$0.25,Zendikar (Foil),NM/M
Terra Eternal,$0.49,Worldwake,NM/M
"Thada Adel, Acquisitor",$2.99,Worldwake (Foil),NM/M
Jangling Automaton,$0.15,Weatherlight,NM/M
Luminarch Ascension,$1.99,Zendikar,NM/M
Misty Rainforest,$39.99,Zendikar (Foil),NM/M
"Thada Adel, Acquisitor",$0.75,Worldwake,NM/M
Tideforce Elemental,$0.49,Worldwake (Foil),NM/M
Kithkin Armor,$0.15,Weatherlight,NM/M
Magma Rift,$0.15,Zendikar,NM/M
Mold Shambler,$0.99,Zendikar (Foil),NM/M
Tideforce Elemental,$0.25,Worldwake,NM/M
Tomb Hex,$0.25,Worldwake (Foil),NM/M
Lava Hounds,$0.25,Weatherlight,NM/M
"Magosi, the Waterveil",$0.49,Zendikar,NM/M
Tomb Hex,$0.15,Worldwake,NM/M
Lava Storm,$0.15,Weatherlight,NM/M
Makindi Shieldmate,$0.15,Zendikar,NM/M
Treasure Hunt,$0.49,Worldwake (Foil),NM/M
Treasure Hunt,$0.15,Worldwake,NM/M
Molten Ravager,$0.25,Zendikar (Foil),NM/M
Liege of the Hollows,$0.49,Weatherlight,NM/M
Malakir Bloodwitch,$1.49,Zendikar,NM/M
Tuktuk Scrapper,$0.99,Worldwake (Foil),NM/M
Tuktuk Scrapper,$0.25,Worldwake,NM/M
Mountain (#242),$4.99,Zendikar (Foil),NM/M
Llanowar Behemoth,$0.25,Weatherlight,NM/M
Mark of Mutiny,$0.49,Zendikar,NM/M
Twitch,$0.25,Worldwake (Foil),NM/M
Twitch,$0.15,Worldwake,NM/M
Mountain (#243),$4.99,Zendikar (Foil),NM/M
Llanowar Druid,$0.25,Weatherlight,NM/M
Marsh Casualties,$0.25,Zendikar,NM/M
Urge to Feed,$1.49,Worldwake (Foil),NM/M
Urge to Feed,$0.49,Worldwake,NM/M
Mountain (#244),$5.99,Zendikar (Foil),NM/M
Llanowar Sentinel,$0.15,Weatherlight,NM/M
Marsh Flats,$10.99,Zendikar,NM/M
Vapor Snare,$0.49,Worldwake (Foil),NM/M
Vapor Snare,$0.25,Worldwake,NM/M
Mountain (#245),$4.99,Zendikar (Foil),NM/M
Lotus Vale,$5.99,Weatherlight,NM/M
Merfolk Seastalkers,$0.25,Zendikar,NM/M
Vastwood Animist,$0.49,Worldwake (Foil),NM/M
Vastwood Animist,$0.25,Worldwake,NM/M
Murasa Pyromancer,$0.49,Zendikar (Foil),NM/M
Mana Chains,$0.15,Weatherlight,NM/M
Merfolk Wayfinder,$0.25,Zendikar,NM/M
Vastwood Zendikon,$0.25,Worldwake (Foil),NM/M
Narrow Escape,$0.49,Zendikar (Foil),NM/M
Vastwood Zendikon,$0.15,Worldwake,NM/M
Mana Web,$2.99,Weatherlight,NM/M
Mind Sludge,$0.25,Zendikar,NM/M
Veteran's Reflexes,$0.25,Worldwake (Foil),NM/M
Needlebite Trap,$0.49,Zendikar (Foil),NM/M
Veteran's Reflexes,$0.15,Worldwake,NM/M
Mindbreak Trap,$2.99,Zendikar,NM/M
Manta Ray,$0.15,Weatherlight,NM/M
Nimana Sell-Sword,$0.25,Zendikar (Foil),NM/M
Voyager Drake,$0.25,Worldwake,NM/M
Maraxus of Keld,$0.49,Weatherlight,NM/M
Mindless Null,$0.15,Zendikar,NM/M
Voyager Drake,$0.49,Worldwake (Foil),NM/M
Nimbus Wings,$0.25,Zendikar (Foil),NM/M
Walking Atlas,$0.15,Worldwake,NM/M
Master of Arms,$0.25,Weatherlight,NM/M
Mire Blight,$0.15,Zendikar,NM/M
Walking Atlas,$0.25,Worldwake (Foil),NM/M
Nissa Revane,$12.99,Zendikar (Foil),NM/M
Wind Zendikon,$0.15,Worldwake,NM/M
Merfolk Traders,$0.15,Weatherlight,NM/M
Misty Rainforest,$12.99,Zendikar,NM/M
Wind Zendikon,$0.25,Worldwake (Foil),NM/M
Nissa's Chosen,$1.99,Zendikar (Foil),NM/M
Wolfbriar Elemental,$0.75,Worldwake,NM/M
Mind Stone,$0.99,Weatherlight,NM/M
Wolfbriar Elemental,$1.99,Worldwake (Foil),NM/M
Noble Vestige,$0.25,Zendikar (Foil),NM/M
"Wrexial, the Risen Deep",$1.49,Worldwake,NM/M
Mischievous Poltergeist,$0.25,Weatherlight,NM/M
"Wrexial, the Risen Deep",$4.99,Worldwake (Foil),NM/M
Mold Shambler,$0.15,Zendikar,NM/M
"Ob Nixilis, the Fallen",$6.99,Zendikar (Foil),NM/M
[Construct Token],$0.15,Worldwake,NM/M
Mistmoon Griffin,$0.25,Weatherlight,NM/M
Molten Ravager,$0.15,Zendikar,NM/M
Obsidian Fireheart,$2.99,Zendikar (Foil),NM/M
[Dragon Token],$0.15,Worldwake,NM/M
Morinfen,$0.49,Weatherlight,NM/M
Mountain (#242) (Extended Art),$0.39,Zendikar,NM/M
Ondu Cleric,$0.99,Zendikar (Foil),NM/M
[Elephant Token],$0.15,Worldwake,NM/M
Aku Djinn,$0.49,Visions,NM/M
Mwonvuli Ooze,$0.49,Weatherlight,NM/M
Mountain (#242a) (Regular Art),$0.49,Zendikar,NM/M
Oracle of Mul Daya,$5.99,Zendikar (Foil),NM/M
[Ogre Token],$0.15,Worldwake,NM/M
Nature's Kiss,$0.25,Weatherlight,NM/M
Anvil of Bogardan,$4.99,Visions,NM/M
Mountain (#243) (Extended Art),$0.39,Zendikar,NM/M
Oran-Rief Recluse,$0.25,Zendikar (Foil),NM/M
[Plant Token],$0.15,Worldwake,NM/M
Nature's Resurgence,$0.49,Weatherlight,NM/M
Archangel,$1.49,Visions,NM/M
Mountain (#243a) (Regular Art),$0.49,Zendikar,NM/M
Oran-Rief Survivalist,$0.99,Zendikar (Foil),NM/M
[Soldier Ally Token],$0.15,Worldwake,NM/M
Necratog,$0.25,Weatherlight,NM/M
Army Ants,$0.25,Visions,NM/M
Mountain (#244) (Extended Art),$0.49,Zendikar,NM/M
"Oran-Rief, the Vastwood",$4.99,Zendikar (Foil),NM/M
Noble Benefactor,$0.25,Weatherlight,NM/M
Betrayal,$0.15,Visions,NM/M
Mountain (#244a) (Regular Art),$0.49,Zendikar,NM/M
Paralyzing Grasp,$0.25,Zendikar (Foil),NM/M
Ashnod (Not tournament legal),$7.99,Vanguard,NM/M
Null Rod,$14.99,Weatherlight,NM/M
Blanket of Night,$0.49,Visions,NM/M
Mountain (#245) (Extended Art),$0.39,Zendikar,NM/M
Pillarfield Ox,$0.25,Zendikar (Foil),NM/M
Barrin (Not tournament legal),$5.99,Vanguard,NM/M
Odylic Wraith,$0.25,Weatherlight,NM/M
Bogardan Phoenix,$0.49,Visions,NM/M
Piranha Marsh,$0.49,Zendikar (Foil),NM/M
Mountain (#245a) (Regular Art),$0.49,Zendikar,NM/M
Crovax (Not tournament legal),$7.99,Vanguard,NM/M
Ophidian,$0.15,Weatherlight,NM/M
Brass-Talon Chimera,$0.25,Visions,NM/M
Pitfall Trap,$0.49,Zendikar (Foil),NM/M
Murasa Pyromancer,$0.25,Zendikar,NM/M
Eladamri (Not tournament legal),$4.99,Vanguard,NM/M
Orcish Settlers,$0.49,Weatherlight,NM/M
Breathstealer's Crypt,$0.75,Visions,NM/M
Narrow Escape,$0.15,Zendikar,NM/M
Plains (#230),$5.99,Zendikar (Foil),NM/M
Ertai (Not tournament legal),$2.49,Vanguard,NM/M
Paradigm Shift,$0.49,Weatherlight,NM/M
Breezekeeper,$0.15,Visions,NM/M
Needlebite Trap,$0.25,Zendikar,NM/M
Plains (#231),$4.99,Zendikar (Foil),NM/M
Gerrard (Not tournament legal),$2.49,Vanguard,NM/M
Peacekeeper,$9.99,Weatherlight,NM/M
Brood of Cockroaches,$0.25,Visions,NM/M
Plains (#232),$4.99,Zendikar (Foil),NM/M
Nimana Sell-Sword,$0.15,Zendikar,NM/M
Gix (Not tournament legal),$29.99,Vanguard,NM/M
Pendrell Mists,$0.99,Weatherlight,NM/M
Bull Elephant,$0.15,Visions,NM/M
Plains (#233),$5.99,Zendikar (Foil),NM/M
Nimbus Wings,$0.15,Zendikar,NM/M
Greven il-Vec (Not tournament legal),$4.99,Vanguard,NM/M
Phantom Warrior,$0.25,Weatherlight,NM/M
Chronatog,$1.99,Visions,NM/M
Plated Geopede,$2.99,Zendikar (Foil),NM/M
Nissa Revane,$6.99,Zendikar,NM/M
Hanna (Not tournament legal),$7.99,Vanguard,NM/M
Phantom Wings,$0.15,Weatherlight,NM/M
City of Solitude,$3.99,Visions,NM/M
Predatory Urge,$1.99,Zendikar (Foil),NM/M
Nissa's Chosen,$0.25,Zendikar,NM/M
Karn (Not tournament legal),$3.99,Vanguard,NM/M
Phyrexian Furnace,$0.49,Weatherlight,NM/M
Cloud Elemental,$0.15,Visions,NM/M
Primal Bellow,$0.49,Zendikar (Foil),NM/M
Lyna (Not tournament legal),$4.99,Vanguard,NM/M
Noble Vestige,$0.15,Zendikar,NM/M
Psychic Vortex,$0.49,Weatherlight,NM/M
Coercion,$0.15,Visions,NM/M
Punishing Fire,$0.99,Zendikar (Foil),NM/M
Maraxus (Not tournament legal),$2.49,Vanguard,NM/M
"Ob Nixilis, the Fallen",$1.99,Zendikar,NM/M
Razortooth Rats,$0.15,Weatherlight,NM/M
Coral Atoll,$0.49,Visions,NM/M
Pyromancer Ascension,$9.99,Zendikar (Foil),NM/M
Mirri (Not tournament legal),$4.99,Vanguard,NM/M
Obsidian Fireheart,$1.49,Zendikar,NM/M
Redwood Treefolk,$0.15,Weatherlight,NM/M
Corrosion,$0.49,Visions,NM/M
Quest for Ancient Secrets,$0.49,Zendikar (Foil),NM/M
Mishra (Not tournament legal),$9.99,Vanguard,NM/M
Ondu Cleric,$0.15,Zendikar,NM/M
Relearn,$0.49,Weatherlight,NM/M
Creeping Mold,$0.49,Visions,NM/M
Quest for Pure Flame,$0.75,Zendikar (Foil),NM/M
Multani (Not tournament legal),$2.99,Vanguard,NM/M
Oracle of Mul Daya,$2.49,Zendikar,NM/M
Crypt Rats,$0.49,Visions,NM/M
Quest for the Gemblades,$0.49,Zendikar (Foil),NM/M
Oracle (Not tournament legal),$4.99,Vanguard,NM/M
Oran-Rief Recluse,$0.15,Zendikar,NM/M
Daraja Griffin,$0.25,Visions,NM/M
Revered Unicorn,$0.25,Weatherlight,NM/M
Quest for the Gravelord,$0.75,Zendikar (Foil),NM/M
Orim (Not tournament legal),$7.99,Vanguard,NM/M
Oran-Rief Survivalist,$0.15,Zendikar,NM/M
Dark Privilege,$0.15,Visions,NM/M
Roc Hatchling,$0.25,Weatherlight,NM/M
Quest for the Holy Relic,$3.99,Zendikar (Foil),NM/M
Rofellos (Not tournament legal),$4.99,Vanguard,NM/M
"Oran-Rief, the Vastwood",$1.49,Zendikar,NM/M
Death Watch,$0.25,Visions,NM/M
Rogue Elephant,$0.25,Weatherlight,NM/M
Rampaging Baloths,$3.99,Zendikar (Foil),NM/M
Selenia (Not tournament legal),$14.99,Vanguard,NM/M
Paralyzing Grasp,$0.15,Zendikar,NM/M
Desertion,$4.99,Visions,NM/M
Sage Owl,$0.15,Weatherlight,NM/M
Serra (Not tournament legal),$7.99,Vanguard,NM/M
Ravenous Trap,$1.99,Zendikar (Foil),NM/M
Pillarfield Ox,$0.15,Zendikar,NM/M
Desolation,$0.25,Visions,NM/M
Sawtooth Ogre,$0.15,Weatherlight,NM/M
Reckless Scholar,$0.25,Zendikar (Foil),NM/M
Sidar Kondo (Not tournament legal),$4.99,Vanguard,NM/M
Piranha Marsh,$0.15,Zendikar,NM/M
Diamond Kaleidoscope,$0.49,Visions,NM/M
Scorched Ruins,$2.99,Weatherlight,NM/M
Relic Crush,$0.25,Zendikar (Foil),NM/M
Sisay (Not tournament legal),$2.99,Vanguard,NM/M
Pitfall Trap,$0.25,Zendikar,NM/M
Dormant Volcano,$0.49,Visions,NM/M
Serenity,$2.99,Weatherlight,NM/M
"Sliver Queen, Brood Mother (Not tournament legal)",$19.99,Vanguard,NM/M
Rite of Replication,$2.99,Zendikar (Foil),NM/M
Plains (#230) (Extended Art),$0.49,Zendikar,NM/M
Dragon Mask,$0.25,Visions,NM/M
Serra's Blessing,$0.99,Weatherlight,NM/M
River Boa,$0.99,Zendikar (Foil),NM/M
Squee (Not tournament legal),$2.99,Vanguard,NM/M
Plains (#230a) (Regular Art),$0.49,Zendikar,NM/M
Dream Tides,$0.49,Visions,NM/M
Serrated Biskelion,$0.25,Weatherlight,NM/M
Roil Elemental,$1.99,Zendikar (Foil),NM/M
Starke (Not tournament legal),$5.99,Vanguard,NM/M
Dwarven Vigilantes,$0.15,Visions,NM/M
Shadow Rider,$0.15,Weatherlight,NM/M
Ruinous Minotaur,$0.25,Zendikar (Foil),NM/M
Tahngarth (Not tournament legal),$2.49,Vanguard,NM/M
Plains (#231) (Extended Art),$0.39,Zendikar,NM/M
Elephant Grass,$2.99,Visions,NM/M
Shattered Crypt,$0.15,Weatherlight,NM/M
Runeflare Trap,$0.75,Zendikar (Foil),NM/M
Plains (#231a) (Regular Art),$0.49,Zendikar,NM/M
Elkin Lair,$0.49,Visions,NM/M
Soul Shepherd,$0.15,Weatherlight,NM/M
Takara (Not tournament legal),$3.99,Vanguard,NM/M
Plains (#232) (Extended Art),$0.39,Zendikar,NM/M
Elven Cache,$0.15,Visions,NM/M
Southern Paladin,$0.49,Weatherlight,NM/M
Tawnos (Not tournament legal),$7.99,Vanguard,NM/M
Sadistic Sacrament,$2.99,Zendikar (Foil),NM/M
Plains (#232a) (Regular Art),$0.49,Zendikar,NM/M
Spinning Darkness,$0.15,Weatherlight,NM/M
Titania (Not tournament legal),$49.99,Vanguard,NM/M
Steel Golem,$0.25,Weatherlight,NM/M
Savage Silhouette,$0.25,Zendikar (Foil),NM/M
Plains (#233) (Extended Art),$0.39,Zendikar,NM/M
Urza (Not tournament legal),$9.99,Vanguard,NM/M
Strands of Night,$0.25,Weatherlight,NM/M
Scalding Tarn,$29.99,Zendikar (Foil),NM/M
Plains (#233a) (Regular Art),$0.49,Zendikar,NM/M
Straw Golem,$0.25,Weatherlight,NM/M
Volrath (Not tournament legal),$5.99,Vanguard,NM/M
Scute Mob,$1.99,Zendikar (Foil),NM/M
Plated Geopede,$0.25,Zendikar,NM/M
Emerald Charm,$0.25,Visions,NM/M
Striped Bears,$0.15,Weatherlight,NM/M
Scythe Tiger,$0.49,Zendikar (Foil),NM/M
Xantcha (Not tournament legal),$24.99,Vanguard,NM/M
Predatory Urge,$0.49,Zendikar,NM/M
Equipoise,$0.49,Visions,NM/M
Sylvan Hierophant,$0.25,Weatherlight,NM/M
Sea Gate Loremaster,$1.99,Zendikar (Foil),NM/M
Primal Bellow,$0.25,Zendikar,NM/M
Everglades,$0.49,Visions,NM/M
Tariff,$0.99,Weatherlight,NM/M
Seascape Aerialist,$0.49,Zendikar (Foil),NM/M
Punishing Fire,$0.25,Zendikar,NM/M
Eye of Singularity,$0.49,Visions,NM/M
Absolute Grace,$0.25,Urza's Saga,NM/M
Seismic Shudder,$0.25,Zendikar (Foil),NM/M
Teferi's Veil,$0.25,Weatherlight,NM/M
Pyromancer Ascension,$3.99,Zendikar,NM/M
Fallen Askari,$0.15,Visions,NM/M
Absolute Law,$0.49,Urza's Saga,NM/M
Sejiri Refuge,$1.99,Zendikar (Foil),NM/M
Tendrils of Despair,$0.15,Weatherlight,NM/M
Quest for Ancient Secrets,$0.25,Zendikar,NM/M
Abundance,$1.49,Urza's Saga,NM/M
Femeref Enchantress,$0.99,Visions,NM/M
Shatterskull Giant,$0.25,Zendikar (Foil),NM/M
Thran Forge,$0.49,Weatherlight,NM/M
Quest for Pure Flame,$0.25,Zendikar,NM/M
Abyssal Horror,$0.49,Urza's Saga,NM/M
Feral Instinct,$0.15,Visions,NM/M
Shepherd of the Lost,$0.99,Zendikar (Foil),NM/M
Thran Tome,$0.49,Weatherlight,NM/M
Quest for the Gemblades,$0.25,Zendikar,NM/M
Academy Researchers,$0.25,Urza's Saga,NM/M
Fireblast,$1.99,Visions,NM/M
Shieldmate's Blessing,$0.25,Zendikar (Foil),NM/M
Thunderbolt,$0.25,Weatherlight,NM/M
Quest for the Gravelord,$0.25,Zendikar,NM/M
Firestorm Hellkite,$0.49,Visions,NM/M
Acidic Soil,$0.49,Urza's Saga,NM/M
Shoal Serpent,$0.25,Zendikar (Foil),NM/M
Quest for the Holy Relic,$0.99,Zendikar,NM/M
Thundermare,$0.99,Weatherlight,NM/M
Flooded Shoreline,$0.49,Visions,NM/M
Acridian,$0.15,Urza's Saga,NM/M
Sky Ruin Drake,$0.25,Zendikar (Foil),NM/M
Rampaging Baloths,$2.49,Zendikar,NM/M
Timid Drake,$0.25,Weatherlight,NM/M
Forbidden Ritual,$0.49,Visions,NM/M
Albino Troll,$0.49,Urza's Saga,NM/M
Slaughter Cry,$0.25,Zendikar (Foil),NM/M
Ravenous Trap,$0.25,Zendikar,NM/M
Tolarian Drake,$0.15,Weatherlight,NM/M
Foreshadow,$0.49,Visions,NM/M
Anaconda,$0.25,Urza's Saga,NM/M
Soaring Seacliff,$0.25,Zendikar (Foil),NM/M
Reckless Scholar,$0.15,Zendikar,NM/M
Tolarian Entrancer,$0.99,Weatherlight,NM/M
Freewind Falcon,$0.15,Visions,NM/M
Angelic Chorus,$1.49,Urza's Saga,NM/M
Sorin Markov,$24.99,Zendikar (Foil),NM/M
Relic Crush,$0.15,Zendikar,NM/M
Tolarian Serpent,$0.49,Weatherlight,NM/M
Funeral Charm,$0.25,Visions,NM/M
Angelic Page,$0.25,Urza's Saga,NM/M
Soul Stair Expedition,$0.25,Zendikar (Foil),NM/M
Rite of Replication,$0.99,Zendikar,NM/M
Touchstone,$0.25,Weatherlight,NM/M
Giant Caterpillar,$0.15,Visions,NM/M
